"Scénario","Horodatage","Demande directe non pilotable","Demande directe pilotable","Demande pour électrolyse"
"S1","2050-05-14 07:00:00",17.74214284,17.57252646,"27,20755259"
"S1","2050-05-14 08:00:00",20.51355872,15.6195864,"27,20755259"
"S1","2050-05-14 09:00:00",22.76839684,19.16761814,"27,20755259"
"S1","2050-05-14 10:00:00",24.19631397,21.10074294,"27,20755259"
"S1","2050-05-14 11:00:00",24.05342222,20.85647497,"27,20755259"
"S1","2050-05-14 12:00:00",22.89172429,18.28321154,"27,20755259"
"S1","2050-05-14 13:00:00",23.5469881,16.74327979,"27,20755259"
"S1","2050-05-14 14:00:00",23.23815072,16.51641247,"27,20755259"
"S1","2050-05-14 15:00:00",23.05549421,10.6930619,"27,20754742"
"S1","2050-05-14 16:00:00",23.53352004,11.25868004,"21,85931714"
"S1","2050-05-14 17:00:00",24.24388651,10.97663437,"2,393296744"
"S1","2050-05-14 18:00:00",25.86254969,5.776573198,"0,4090872"
"S1","2050-05-14 19:00:00",27.32590894,4.657841445,"0,408971221"
"S1","2050-05-14 20:00:00",26.65623436,5.77755566,"0,409046585"
"S1","2050-05-14 21:00:00",24.85390125,6.181291647,"0,409091787"
"S1","2050-05-14 22:00:00",20.71395161,5.892135005,"0,40909416"
"S1","2050-05-14 23:00:00",19.95364012,5.993331756,"0,411731702"
"S1","2050-05-15 00:00:00",19.11148991,5.941656608,"0,41769936"
"S1","2050-05-15 01:00:00",14.34921946,7.641953124,"0,434113837"
"S1","2050-05-15 02:00:00",14.42045825,7.277776489,"5,74187189"
"S1","2050-05-15 03:00:00",14.22929253,7.472385631,"6,126068604"
"S1","2050-05-15 04:00:00",13.99722406,8.709829014,"6,134627279"
"S1","2050-05-15 05:00:00",14.032515,14.62426443,"6,467601949"
"S1","2050-05-15 06:00:00",14.40348423,16.06570359,"12,37629118"
"S1","2050-05-15 07:00:00",17.36107364,15.8094628,"27,20734742"
"S1","2050-05-15 08:00:00",20.75639501,14.26592984,"27,20755259"
"S1","2050-05-15 09:00:00",22.99976085,14.92369471,"27,20755259"
"S1","2050-05-15 10:00:00",23.97622878,17.22414774,"27,20755259"
"S1","2050-05-15 11:00:00",23.78016039,20.42376769,"27,20755259"
"S1","2050-05-15 12:00:00",22.39377721,21.04783426,"27,20755259"
"S1","2050-05-15 13:00:00",22.91739758,18.90209716,"27,20755259"
"S1","2050-05-15 14:00:00",23.10663294,18.0793607,"27,20755259"
"S1","2050-05-15 15:00:00",23.1547339,19.35568829,"27,20755259"
"S1","2050-05-15 16:00:00",23.46861896,12.69834914,"27,20755259"
"S1","2050-05-15 17:00:00",24.04926074,6.096021191,"27,20731048"
"S1","2050-05-15 18:00:00",24.83208485,6.066715904,"24,52460934"
"S1","2050-05-15 19:00:00",25.54057621,6.179654677,"15,85787382"
"S1","2050-05-15 20:00:00",24.50614857,5.803323382,"14,1837819"
"S1","2050-05-15 21:00:00",22.72394352,5.29131411,"15,34522486"
"S1","2050-05-15 22:00:00",18.92245966,6.0757075,"20,39069482"
"S1","2050-05-15 23:00:00",18.37220874,5.884701402,"22,2626656"
"S1","2050-05-16 00:00:00",18.91879189,6.652633096,"21,45609457"
"S1","2050-05-16 01:00:00",18.49942728,6.495218109,"23,09991601"
"S1","2050-05-16 02:00:00",18.590771,6.336329375,"22,38280779"
"S1","2050-05-16 03:00:00",18.23764902,5.790069475,"23,2005074"
"S1","2050-05-16 04:00:00",17.80482604,5.716954151,"24,72854318"
"S1","2050-05-16 05:00:00",17.57964108,6.911090767,"27,20729887"
"S1","2050-05-16 06:00:00",17.19427827,16.96982604,"27,2074681"
"S1","2050-05-16 07:00:00",18.67124406,14.60443045,"27,20746908"
"S1","2050-05-16 08:00:00",20.81014222,17.11014624,"27,20746981"
"S1","2050-05-16 09:00:00",23.04727351,16.80820353,"27,20747041"
"S1","2050-05-16 10:00:00",24.4251112,15.37476344,"27,20747084"
"S1","2050-05-16 11:00:00",24.43361037,15.94006446,"27,20747169"
"S1","2050-05-16 12:00:00",23.74496463,16.49780665,"27,20747199"
"S1","2050-05-16 13:00:00",24.6788727,15.29822317,"27,20747166"
"S1","2050-05-16 14:00:00",24.27919946,15.69698465,"27,20747141"
"S1","2050-05-16 15:00:00",23.8179008,16.15503559,"27,20747101"
"S1","2050-05-16 16:00:00",23.28363644,14.71988065,"27,20746057"
"S1","2050-05-16 17:00:00",22.93521905,6.126374831,"27,20742001"
"S1","2050-05-16 18:00:00",23.00426042,5.875285046,"20,4086196"
"S1","2050-05-16 19:00:00",23.28408615,5.646278401,"8,264616296"
"S1","2050-05-16 20:00:00",22.66990898,5.634670646,"9,286780806"
"S1","2050-05-16 21:00:00",21.72149755,5.840493871,"11,41441785"
"S1","2050-05-16 22:00:00",19.22606361,5.585903533,"18,90839752"
"S1","2050-05-16 23:00:00",19.6563747,4.804170444,"20,31257364"
"S1","2050-05-17 00:00:00",20.13026536,6.553391938,"21,16479956"
"S1","2050-05-17 01:00:00",18.49256214,6.412978297,"25,86161793"
"S1","2050-05-17 02:00:00",18.78209593,6.565444059,"26,22179104"
"S1","2050-05-17 03:00:00",18.5406611,6.921053224,"26,1640683"
"S1","2050-05-17 04:00:00",18.08026164,7.143630731,"27,15734886"
"S1","2050-05-17 05:00:00",17.50808761,9.03887252,"27,20750543"
"S1","2050-05-17 06:00:00",16.82036537,20.08278373,"27,20751048"
"S1","2050-05-17 07:00:00",17.9312073,15.41555415,"27,20752287"
"S1","2050-05-17 08:00:00",19.71116755,13.40142317,"27,20752304"
"S1","2050-05-17 09:00:00",21.44421023,15.22745948,"27,20752317"
"S1","2050-05-17 10:00:00",22.8746225,18.62203066,"27,20752327"
"S1","2050-05-17 11:00:00",22.97652691,19.51587918,"27,20752337"
"S1","2050-05-17 12:00:00",22.3754369,18.2951223,"27,20752342"
"S1","2050-05-17 13:00:00",23.11366203,17.58964669,"27,20752346"
"S1","2050-05-17 14:00:00",22.46270037,17.6588053,"27,20752355"
"S1","2050-05-17 15:00:00",21.75110673,13.0581356,"27,20752342"
"S1","2050-05-17 16:00:00",21.4686216,8.737829971,"27,20744267"
"S1","2050-05-17 17:00:00",21.30115962,9.227347611,"24,71227378"
"S1","2050-05-17 18:00:00",21.91697102,5.904520578,"8,628803543"
"S1","2050-05-17 19:00:00",23.00221293,5.67072786,"6,48461759"
"S1","2050-05-17 20:00:00",23.0002571,5.853524712,"10,67971442"
"S1","2050-05-17 21:00:00",22.36150081,6.375028578,"15,32289235"
"S1","2050-05-17 22:00:00",19.77149662,6.598585692,"18,28803321"
"S1","2050-05-17 23:00:00",19.87565277,7.250694706,"18,30439589"
"S1","2050-05-18 00:00:00",18.80270774,6.500140159,"19,37634854"
"S1","2050-05-18 01:00:00",16.62319578,5.383579569,"21,04219532"
"S1","2050-05-18 02:00:00",17.1799488,5.380741849,"20,19495075"
"S1","2050-05-18 03:00:00",17.08563643,5.54411041,"19,56151517"
"S1","2050-05-18 04:00:00",17.02793929,6.017380002,"19,42266167"
"S1","2050-05-18 05:00:00",17.40942781,6.822915006,"21,44216368"
"S1","2050-05-18 06:00:00",18.84202287,8.563485148,"25,04192197"
"S1","2050-05-18 07:00:00",23.12699612,11.41438427,"25,63187196"
"S1","2050-05-18 08:00:00",26.57183052,13.72046725,"27,20643449"
"S1","2050-05-18 09:00:00",28.17545076,18.08429697,"27,2064807"
"S1","2050-05-18 10:00:00",28.74073082,20.04190577,"27,20656652"
"S1","2050-05-18 11:00:00",28.04376218,22.22254799,"27,20675124"
"S1","2050-05-18 12:00:00",26.30138321,22.31990675,"27,20683121"
"S1","2050-05-18 13:00:00",26.46894482,23.73130695,"27,2068531"
"S1","2050-05-18 14:00:00",27.08214892,18.68391587,"26,89803248"
"S1","2050-05-18 15:00:00",27.10203054,12.52738578,"19,76813032"
"S1","2050-05-18 16:00:00",27.67091959,14.65344135,"0,975114421"
"S1","2050-05-18 17:00:00",28.2528873,11.73344552,"0,408853877"
"S1","2050-05-18 18:00:00",29.39687327,7.357861983,"0,408853876"
"S1","2050-05-18 19:00:00",30.58113405,6.592435403,"0,408853876"
"S1","2050-05-18 20:00:00",29.00894251,6.177704646,"0,408853876"
"S1","2050-05-18 21:00:00",26.4042702,5.686758418,"0,408853876"
"S1","2050-05-18 22:00:00",22.20497144,7.238887598,"0,408853876"
"S1","2050-05-18 23:00:00",21.32552192,7.974647824,"0,408853876"
"S1","2050-05-19 00:00:00",19.77112373,6.810084277,"0,408853876"
"S1","2050-05-19 01:00:00",14.82531269,7.345575894,"0,408853876"
"S1","2050-05-19 02:00:00",15.22956205,7.220328827,"0,408853876"
"S1","2050-05-19 03:00:00",15.13605346,7.349036761,"0,408853876"
"S1","2050-05-19 04:00:00",14.98841063,7.832185846,"0,408853876"
"S1","2050-05-19 05:00:00",15.24596097,13.90030088,"0,408853877"
"S1","2050-05-19 06:00:00",16.14619122,17.52443691,"0,408853877"
"S1","2050-05-19 07:00:00",20.39087778,17.82234247,"1,908082472"
"S1","2050-05-19 08:00:00",24.03794753,18.64252525,"7,888270009"
"S1","2050-05-19 09:00:00",25.79099065,22.09700429,"10,72136065"
"S1","2050-05-19 10:00:00",26.41735261,22.37085001,"11,20903418"
"S1","2050-05-19 11:00:00",25.89319918,22.11622441,"11,38056302"
"S1","2050-05-19 12:00:00",24.06034384,21.99709307,"11,38056302"
"S1","2050-05-19 13:00:00",24.29962385,18.76340195,"11,25323456"
"S1","2050-05-19 14:00:00",24.92442064,14.46252078,"8,426102195"
"S1","2050-05-19 15:00:00",25.12331562,11.12694401,"6,866823731"
"S1","2050-05-19 16:00:00",25.49745086,11.46751497,"0,68438757"
"S1","2050-05-19 17:00:00",25.91385224,7.825481042,"0,408853876"
"S1","2050-05-19 18:00:00",26.48993276,6.455730797,"0,408853876"
"S1","2050-05-19 19:00:00",27.55219471,6.180087587,"0,408853876"
"S1","2050-05-19 20:00:00",26.24477079,5.885866744,"0,408853876"
"S1","2050-05-19 21:00:00",23.76921673,5.28815894,"0,408853876"
"S1","2050-05-19 22:00:00",19.66903711,6.065038021,"0,408853876"
"S1","2050-05-19 23:00:00",18.86029574,6.177399228,"0,408853876"
"S1","2050-05-20 00:00:00",17.96765202,6.752566773,"0,408853876"
"S1","2050-05-20 01:00:00",14.23169741,6.927978462,"0,408853876"
"S1","2050-05-20 02:00:00",14.56879868,6.932070329,"0,408853876"
"S1","2050-05-20 03:00:00",14.56547244,7.907969394,"0,408853877"
"S1","2050-05-20 04:00:00",14.40673945,10.42222146,"0,408853877"
"S1","2050-05-20 05:00:00",14.52185607,15.04034065,"0,408853877"
"S1","2050-05-20 06:00:00",15.53318946,16.51234247,"0,408853877"
"S1","2050-05-20 07:00:00",19.72683702,15.49511492,"12,04234489"
"S1","2050-05-20 08:00:00",23.51268231,22.35131317,"27,20750295"
"S1","2050-05-20 09:00:00",25.19074771,21.29378811,"27,20750373"
"S1","2050-05-20 10:00:00",25.72424462,21.25422934,"27,20750435"
"S1","2050-05-20 11:00:00",25.14992707,22.31146582,"27,2075045"
"S1","2050-05-20 12:00:00",23.41185842,20.61467466,"27,20750449"
"S1","2050-05-20 13:00:00",23.68275875,19.15358565,"27,20750426"
"S1","2050-05-20 14:00:00",24.27577839,12.12690351,"27,20750411"
"S1","2050-05-20 15:00:00",24.32682737,10.9808217,"21,92650932"
"S1","2050-05-20 16:00:00",24.52972569,12.77603269,"7,431949017"
"S1","2050-05-20 17:00:00",24.5662256,9.5808948,"0,410360603"
"S1","2050-05-20 18:00:00",24.99337751,6.315698042,"0,409167866"
"S1","2050-05-20 19:00:00",25.92278507,6.317537707,"0,409172289"
"S1","2050-05-20 20:00:00",24.61441241,6.131340131,"0,40917815"
"S1","2050-05-20 21:00:00",22.40252743,5.709954988,"0,409175615"
"S1","2050-05-20 22:00:00",18.50574989,6.50722312,"0,409241007"
"S1","2050-05-20 23:00:00",17.76162274,7.53402234,"0,411980226"
"S1","2050-05-21 00:00:00",17.74071344,8.089575586,"0,415220842"
"S1","2050-05-21 01:00:00",16.45509656,8.585880896,"1,585709907"
"S1","2050-05-21 02:00:00",16.87317565,7.592751683,"2,574393956"
"S1","2050-05-21 03:00:00",16.77350344,8.209424839,"2,578943022"
"S1","2050-05-21 04:00:00",16.58426463,9.517942713,"2,581930945"
"S1","2050-05-21 05:00:00",16.79760986,12.21344013,"2,582715633"
"S1","2050-05-21 06:00:00",17.91910779,15.08171407,"2,583307275"
"S1","2050-05-21 07:00:00",22.30638349,14.72703762,"13,18618072"
"S1","2050-05-21 08:00:00",25.77258186,13.39906215,"27,20743447"
"S1","2050-05-21 09:00:00",27.06509472,14.98428662,"27,20743633"
"S1","2050-05-21 10:00:00",27.46539141,15.96780824,"27,20743909"
"S1","2050-05-21 11:00:00",26.81077102,19.93848763,"27,20744584"
"S1","2050-05-21 12:00:00",24.89673103,22.28494546,"27,20752403"
"S1","2050-05-21 13:00:00",25.18212842,23.1258474,"27,20752377"
"S1","2050-05-21 14:00:00",25.67791503,18.87564279,"27,20747923"
"S1","2050-05-21 15:00:00",25.71920866,15.26230203,"27,2074494"
"S1","2050-05-21 16:00:00",26.06994457,12.40242497,"27,2072643"
"S1","2050-05-21 17:00:00",26.11646248,8.914396675,"18,98153912"
"S1","2050-05-21 18:00:00",26.63657569,6.531850128,"11,93300167"
"S1","2050-05-21 19:00:00",27.52042672,6.472833565,"13,23916204"
"S1","2050-05-21 20:00:00",26.05042288,6.660612786,"14,82459881"
"S1","2050-05-21 21:00:00",23.73599977,6.297356125,"16,77724998"
"S1","2050-05-21 22:00:00",19.74867454,8.899536126,"21,22707314"
"S1","2050-05-21 23:00:00",19.15704495,9.630499647,"21,71948478"
"S1","2050-05-22 00:00:00",19.99539483,9.991829882,"21,93742183"
"S1","2050-05-22 01:00:00",19.5773643,10.38513288,"22,28058661"
"S1","2050-05-22 02:00:00",19.81289497,11.37205318,"22,20427434"
"S1","2050-05-22 03:00:00",19.5833744,12.34735056,"22,07289869"
"S1","2050-05-22 04:00:00",19.37228306,12.85058152,"22,27573809"
"S1","2050-05-22 05:00:00",19.714595,12.97205437,"23,43135998"
"S1","2050-05-22 06:00:00",20.8016799,12.8022382,"24,62004956"
"S1","2050-05-22 07:00:00",25.19176288,12.38707751,"26,8873299"
"S1","2050-05-22 08:00:00",28.58698956,13.38946995,"27,20755258"
"S1","2050-05-22 09:00:00",30.03993624,15.01607619,"27,20755259"
"S1","2050-05-22 10:00:00",30.37307375,20.64520833,"27,20755259"
"S1","2050-05-22 11:00:00",29.48256592,22.96868903,"27,20755259"
"S1","2050-05-22 12:00:00",27.39803682,22.82515526,"27,20755259"
"S1","2050-05-22 13:00:00",27.56557126,21.31096199,"27,20755259"
"S1","2050-05-22 14:00:00",27.78505176,20.49547298,"27,20755259"
"S1","2050-05-22 15:00:00",27.75325722,17.13158219,"27,20755259"
"S1","2050-05-22 16:00:00",27.94839666,9.620968779,"27,20755249"
"S1","2050-05-22 17:00:00",28.35913321,8.270968959,"27,20753184"
"S1","2050-05-22 18:00:00",29.32829536,7.327587363,"19,01290713"
"S1","2050-05-22 19:00:00",29.93705214,5.898293061,"0,40907832"
"S1","2050-05-22 20:00:00",28.57250725,5.647437269,"0,409096016"
"S1","2050-05-22 21:00:00",26.26620612,6.391739085,"10,14193902"
"S1","2050-05-22 22:00:00",22.64388616,6.518414038,"16,27319823"
"S1","2050-05-22 23:00:00",22.14610913,7.183879293,"14,74219698"
"S1","2050-05-23 00:00:00",20.28639714,5.190822633,"19,25972212"
"S1","2050-05-23 01:00:00",19.5693466,5.309102566,"19,00604655"
"S1","2050-05-23 02:00:00",19.66644245,5.268833328,"18,57400452"
"S1","2050-05-23 03:00:00",19.09493953,5.754140113,"17,76808172"
"S1","2050-05-23 04:00:00",18.52766567,6.127272265,"17,87731256"
"S1","2050-05-23 05:00:00",18.16386432,7.314791974,"24,19238441"
"S1","2050-05-23 06:00:00",17.85846982,7.617622001,"27,20755258"
"S1","2050-05-23 07:00:00",19.74262275,10.59624409,"27,20755258"
"S1","2050-05-23 08:00:00",22.03684767,13.47387127,"27,20755258"
"S1","2050-05-23 09:00:00",24.13655112,16.04089372,"27,20755259"
"S1","2050-05-23 10:00:00",25.36941548,18.60989042,"27,20755259"
"S1","2050-05-23 11:00:00",25.10595733,21.0377964,"27,20755259"
"S1","2050-05-23 12:00:00",24.29146633,20.93346932,"27,20755259"
"S1","2050-05-23 13:00:00",24.94648126,18.428541,"27,20755259"
"S1","2050-05-23 14:00:00",24.43135744,16.20333602,"27,20755259"
"S1","2050-05-23 15:00:00",23.71057044,13.86611881,"27,20755259"
"S1","2050-05-23 16:00:00",23.27398523,8.004265143,"27,20755258"
"S1","2050-05-23 17:00:00",23.19541113,7.155314376,"27,20755249"
"S1","2050-05-23 18:00:00",23.82466754,5.467535024,"25,4132171"
"S1","2050-05-23 19:00:00",24.38062635,4.216656601,"19,84127298"
"S1","2050-05-23 20:00:00",23.65800203,4.408701417,"19,6851136"
"S1","2050-05-23 21:00:00",22.36392413,4.951957028,"19,01833042"
"S1","2050-05-23 22:00:00",19.73145359,4.547963144,"18,70930446"
"S1","2050-05-23 23:00:00",20.21238652,4.565056329,"18,11111963"
"S1","2050-05-24 00:00:00",19.25143542,3.760360631,"18,25714394"
"S1","2050-05-24 01:00:00",17.19859671,3.735685027,"18,23470987"
"S1","2050-05-24 02:00:00",17.47214702,3.563068163,"17,86275834"
"S1","2050-05-24 03:00:00",16.98096359,3.222683556,"17,80314605"
"S1","2050-05-24 04:00:00",16.27960978,4.520904762,"21,18124412"
"S1","2050-05-24 05:00:00",15.77464855,5.678777276,"25,90507477"
"S1","2050-05-24 06:00:00",15.02602298,6.230291494,"27,20755258"
"S1","2050-05-24 07:00:00",16.40944889,11.49862321,"27,20755259"
"S1","2050-05-24 08:00:00",18.24830484,14.34381584,"27,20755259"
"S1","2050-05-24 09:00:00",20.0976674,14.88266303,"27,20755259"
"S1","2050-05-24 10:00:00",21.46929088,18.15218722,"27,20755259"
"S1","2050-05-24 11:00:00",21.48362379,20.13157709,"27,20755259"
"S1","2050-05-24 12:00:00",20.57521363,17.4962217,"27,20755259"
"S1","2050-05-24 13:00:00",21.20262263,15.89786083,"27,20755259"
"S1","2050-05-24 14:00:00",20.55727362,14.49154204,"27,20755259"
"S1","2050-05-24 15:00:00",19.85436855,12.80570521,"27,20755259"
"S1","2050-05-24 16:00:00",19.54558482,5.800326779,"27,20755258"
"S1","2050-05-24 17:00:00",19.42352771,4.397079438,"27,2075343"
"S1","2050-05-24 18:00:00",20.17797827,3.75341623,"22,41823448"
"S1","2050-05-24 19:00:00",21.26878205,3.790451293,"18,84509805"
"S1","2050-05-24 20:00:00",21.23015815,3.615143601,"19,24891206"
"S1","2050-05-24 21:00:00",20.48546298,3.943388424,"19,48550105"
"S1","2050-05-24 22:00:00",17.86187934,3.944368512,"19,65899876"
"S1","2050-05-24 23:00:00",18.1174932,3.876779393,"19,08442186"
"S1","2050-05-25 00:00:00",18.03064315,3.671237843,"20,17071017"
"S1","2050-05-25 01:00:00",15.28106591,4.56500612,"22,68286119"
"S1","2050-05-25 02:00:00",15.58065421,4.666708105,"22,24089944"
"S1","2050-05-25 03:00:00",15.35195639,4.101303197,"22,89528837"
"S1","2050-05-25 04:00:00",15.12069146,4.424774522,"24,94837971"
"S1","2050-05-25 05:00:00",14.86187407,6.506248543,"27,20755255"
"S1","2050-05-25 06:00:00",14.65567881,8.862564487,"27,20755258"
"S1","2050-05-25 07:00:00",16.81892031,14.29839724,"27,20755258"
"S1","2050-05-25 08:00:00",19.79272375,13.63903912,"27,20755259"
"S1","2050-05-25 09:00:00",22.17767392,14.56405849,"27,20755259"
"S1","2050-05-25 10:00:00",23.91260923,17.86726222,"27,20755259"
"S1","2050-05-25 11:00:00",23.72171448,19.46442933,"27,20755259"
"S1","2050-05-25 12:00:00",22.44572176,17.13844746,"27,20755259"
"S1","2050-05-25 13:00:00",23.00565211,15.20198179,"27,20755259"
"S1","2050-05-25 14:00:00",22.89318764,14.37480015,"27,20755259"
"S1","2050-05-25 15:00:00",22.6163569,13.95367947,"27,20755259"
"S1","2050-05-25 16:00:00",23.07420117,10.78944996,"27,20755249"
"S1","2050-05-25 17:00:00",23.62736907,10.00286781,"21,58364573"
"S1","2050-05-25 18:00:00",25.33424967,5.067976601,"21,01623969"
"S1","2050-05-25 19:00:00",26.94029265,3.928113473,"16,70985947"
"S1","2050-05-25 20:00:00",26.01707306,3.706421472,"17,57523476"
"S1","2050-05-25 21:00:00",24.12149522,4.478277439,"22,37312879"
"S1","2050-05-25 22:00:00",20.18580678,6.376801581,"22,38718526"
"S1","2050-05-25 23:00:00",19.4060432,6.780054557,"22,38737878"
"S1","2050-05-26 00:00:00",18.57858464,6.89248373,"22,38758703"
"S1","2050-05-26 01:00:00",15.42258037,8.60786805,"22,38803257"
"S1","2050-05-26 02:00:00",15.66504577,7.730461613,"22,38829319"
"S1","2050-05-26 03:00:00",15.60595041,6.886743992,"22,38884574"
"S1","2050-05-26 04:00:00",15.30294773,8.14355237,"22,39178313"
"S1","2050-05-26 05:00:00",15.63246074,8.450176541,"24,5196767"
"S1","2050-05-26 06:00:00",16.85940098,13.14396768,"27,20213081"
"S1","2050-05-26 07:00:00",21.5036372,14.36040369,"27,20724723"
"S1","2050-05-26 08:00:00",25.30419937,18.71209249,"27,20755259"
"S1","2050-05-26 09:00:00",27.3340877,21.25004505,"27,20755259"
"S1","2050-05-26 10:00:00",28.1615958,21.315318,"27,20755259"
"S1","2050-05-26 11:00:00",27.60923434,21.64687612,"27,20755259"
"S1","2050-05-26 12:00:00",25.76085212,19.51538865,"27,20755259"
"S1","2050-05-26 13:00:00",26.14860599,16.96998882,"27,20755259"
"S1","2050-05-26 14:00:00",26.84290108,13.48968229,"27,20755259"
"S1","2050-05-26 15:00:00",27.00931203,11.28268689,"27,20755249"
"S1","2050-05-26 16:00:00",27.50962452,12.95400829,"3,325958148"
"S1","2050-05-26 17:00:00",27.74209491,14.25857539,"0,408853877"
"S1","2050-05-26 18:00:00",28.4604641,8.308287522,"0,408853876"
"S1","2050-05-26 19:00:00",29.26431768,5.490987258,"0,408853876"
"S1","2050-05-26 20:00:00",27.64981115,5.292669759,"0,408853876"
"S1","2050-05-26 21:00:00",25.14694644,6.240671115,"0,408853876"
"S1","2050-05-26 22:00:00",20.86694277,7.187299131,"0,408853876"
"S1","2050-05-26 23:00:00",19.83328938,6.907709905,"0,408853876"
"S1","2050-05-27 00:00:00",18.98477092,6.84069009,"0,408853876"
"S1","2050-05-27 01:00:00",16.98127956,7.175064252,"0,408853876"
"S1","2050-05-27 02:00:00",17.41986767,6.895117552,"0,408853876"
"S1","2050-05-27 03:00:00",17.30458102,6.453674382,"0,408853876"
"S1","2050-05-27 04:00:00",17.14700139,7.972549777,"0,408853876"
"S1","2050-05-27 05:00:00",17.34961371,9.350807223,"0,408853876"
"S1","2050-05-27 06:00:00",18.29218132,12.66475746,"0,408853877"
"S1","2050-05-27 07:00:00",22.70000752,15.54101086,"0,744119304"
"S1","2050-05-27 08:00:00",26.30266448,12.21626299,"6,214911876"
"S1","2050-05-27 09:00:00",27.99136785,19.56426912,"10,07910396"
"S1","2050-05-27 10:00:00",28.55834714,21.4815405,"10,70565453"
"S1","2050-05-27 11:00:00",27.8857085,21.50341682,"13,08307613"
"S1","2050-05-27 12:00:00",25.89028005,20.26530821,"12,99262346"
"S1","2050-05-27 13:00:00",26.26995863,17.72384054,"13,06045389"
